year	dead	missing	deadmissing	survivors	lat	lon	route
2016	2		2		9.548898100000	 44.029334600000	
2016	1		1	750	38.960724200000	 10.904485400000	Central Mediterranean
2016	1		1		11.149609200000	 42.699289700000	
2016	5		5	164	33.368631500000	 12.111977800000	Central Mediterranean
2016	1		1		31.965203600000	 -113.011894500000	Central America to US
2016	1		1		31.965203600000	 -113.011894500000	Central America to US
2016	1		1		31.965203600000	 -113.011894500000	Central America to US
2016	1		1		7.781119400000	 -77.932556400000	Central America to US
2016	1		1		31.965203600000	 -113.011894500000	Central America to US
2016	1		1		31.965203600000	 -113.011894500000	Central America to US
2016	1		1		27.133490800000	 -103.434484000000	Central America to US
2016	6		6	4	43.808594700000	 22.904275000000	Western Balkans
2016	1		1		31.965203600000	 -113.011894500000	Central America to US
2016	1		1		27.453141600000	 -99.614852500000	Central America to US
2016	1		1		37.261167000000	 -6.955912500000	
2016	1		1		23.459686000000	 30.665449400000	
2016	1		1		30.543372500000	 31.577752900000	
2016	1		1		16.355192100000	 -94.191749400000	Central America to US
2016	2		2		8.576006700000	 -77.516048300000	Darien Gap
2016	1		1		27.453141600000	 -99.614852500000	Central America to US
2016	4		4		32.802807600000	 12.702760600000	Central Mediterranean
2016	1		1		31.965203600000	 -113.011894500000	Central America to US
2016	1		1		31.965203600000	 -113.011894500000	Central America to US
2016	1		1		43.801315700000	 7.457541700000	Italy to France
2016	1		1		31.965203600000	 -113.011894500000	Central America to US
2016	7		7		38.960724200000	 10.904485400000	Central Mediterranean
2016	1		1		38.960724200000	 10.904485400000	Central Mediterranean
2016	7		7		38.960724200000	 10.904485400000	Central Mediterranean
2016	5		5	250	32.804517100000	 12.539645100000	Central Mediterranean
2016	1		1		27.133490800000	 -103.434484000000	Central America to US
2016	1		1		31.763625400000	 -106.369565200000	Central America to US
2016	1		1		35.221091100000	 -119.634285300000	Central America to US
2016	3		3	931	37.093073700000	 11.861018900000	Central Mediterranean
2016	3		3		7.514102000000	 -77.992193600000	Central America to US
2016	1		1		30.722230900000	 -112.176712400000	Central America to US
2016	1		1		31.965203600000	 -113.011894500000	Central America to US
2016	1		1		31.965203600000	 -113.011894500000	Central America to US
2016	2		2		19.402255200000	 27.905378900000	
2016	1		1	1050	38.960724200000	 10.904485400000	Central Mediterranean
2016	1		1		27.066317100000	 14.333614500000	
2016	1		1		32.791230800000	 12.826516100000	
2016	1		1		27.066317100000	 14.333614500000	
2016	6		6	26	24.215586000000	 -99.433269900000	Central America to US
2016	3		3		38.960724200000	 10.904485400000	Central Mediterranean
2016	1		1		38.960724200000	 10.904485400000	Central Mediterranean
2016	5		5		32.801881754208	 12.449522100000	
2016	7		7		21.826210546278	 10.806275375000	
2016	10		10		26.767515011566	 15.382627875000	
2016	1		1		31.965203600000	 -113.011894500000	Central America to US
2016	2		2		19.402255200000	 27.905378900000	
2016	1		1		28.637673500000	 -100.528216300000	Central America to US
2016	3		3	14	-13.249505500000	 27.620817300000	
2016	2		2		37.093073700000	 11.861018900000	Central Mediterranean
2016	1		1		20.412953600000	 -100.004381400000	Central America to US
2016	1		1		18.268156600000	 -95.896946100000	Central America to US
2016	1		1		7.781119400000	 -77.932556400000	Darien Gap
2016	1		1		31.965203600000	 -113.011894500000	Central America to US
2016	1		1		27.133490800000	 -103.434484000000	Central America to US
2016	1		1		36.745269700000	 -3.281736600000	Western Mediterranean
2016	1		1		31.623801700000	 -111.062767900000	Central America to US
2016	1		1		31.965203600000	 -113.011894500000	Central America to US
2016	1		1		38.960724200000	 10.904485400000	Central Mediterranean
2016	1		1	5	43.286878700000	 21.901946100000	Western Balkans
2016	1		1		31.965203600000	 -113.011894500000	Central America to US
2016		7	7		35.932805800000	 -5.646866100000	Western Mediterranean
2016	1		1		32.576464500000	 36.049286500000	
2016	1		1		31.965203600000	 -113.011894500000	Central America to US
2016	1		1		26.149066500000	 -97.690653400000	Central America to US
2016	1		1		50.951880300000	 1.833936700000	Calais to United Kingdom
2016	1	2	3	12	38.344648300000	 26.048123200000	Eastern Mediterranean
2016	1		1		-9.586700700000	 34.375621000000	
2016	1		1		0.901464500000	 41.092337900000	
2016	1		1		31.965203600000	 -113.011894500000	Central America to US
2016	1		1		7.781119400000	 -77.932556400000	Central America to US
2016	1		1		-12.287285800000	 27.743855700000	
2016	3		3		-11.662239600000	 39.550451800000	
2016	1		1		1.214007500000	 -77.291107200000	
2016	2		2		17.692227100000	 33.976249200000	
2016	1		1		14.031672200000	 35.341772300000	
2016	2		2		23.285107000000	 31.520455700000	
2016	5	2	7	32	32.834477600000	 12.384084800000	Central Mediterranean
2016	3		3		30.408045400000	 31.560531000000	
2016	8		8		23.459686000000	 30.665449400000	
2016	3		3		22.123504400000	 -101.026109800000	Central America to US
2016		1	1	1	36.527403700000	 -6.334261800000	Western Mediterranean
2016	1		1		9.508089800000	 49.077054100000	
2016	7		7		17.692227100000	 33.976249200000	
2016	1		1		35.232549500000	 -100.599855800000	Central America to US
2016	1		1		36.725051000000	 -3.737953800000	Western Mediterranean
2016	1		1		0.644667300000	 -77.975427000000	
2016	1		1		32.795698200000	 12.708749300000	Central Mediterranean
2016	3		3		32.857907700000	 12.377552000000	Central Mediterranean
2016	2		2		17.149754800000	 34.732256100000	
2016	2		2		20.417288700000	 32.560868200000	
2016	2		2		19.402255200000	 27.905378900000	
2016	1		1		9.352104400000	 42.777371200000	
2016	1		1		24.215586000000	 -99.433269900000	Central America to US
2016	2		2		14.031672200000	 35.341772300000	
2016	2		2		17.692227100000	 33.976249200000	
2016	1		1		20.497240100000	 -99.482699700000	Central America to US
2016	6		6		7.781119400000	 -77.932556400000	Central America to US
2016		9	9		35.895384600000	 -5.334817200000	Western Mediterranean
2016	1		1		23.285107000000	 31.520455700000	
2016	2		2		15.919012100000	 35.950809500000	
2016	1		1		17.183783300000	 34.610394700000	
2016	1		1	1	26.376354000000	 -98.383347700000	Central America to US
2016	1		1		26.376354000000	 -98.383347700000	Central America to US
2016	1		1		27.785656700000	 -99.880083200000	Central America to US
2016	1		1		31.965203600000	 -113.011894500000	Central America to US
2016	1		1		24.215586000000	 -99.433269900000	Central America to US
2016	1		1		29.789837100000	 -101.502616500000	Central America to US
2016	1		1		26.376354000000	 -98.383347700000	Central America to US
2016	1		1	182	32.795698200000	 12.708749300000	Central Mediterranean
2016	1		1		31.965203600000	 -113.011894500000	Central America to US
2016	1		1		31.965203600000	 -113.011894500000	Central America to US
2016	1		1		24.215586000000	 -99.433269900000	Central America to US
2016	1		1		28.637673500000	 -100.528216300000	Central America to US
2016	1		1		31.965203600000	 -113.011894500000	Central America to US
2016	1		1		31.364308700000	 -110.968139500000	Central America to US
2016	1		1		31.965203600000	 -113.011894500000	Central America to US
2016	1		1		31.965203600000	 -113.011894500000	Central America to US
2016	1		1		31.965203600000	 -113.011894500000	Central America to US
2016	1		1		24.022718500000	 -103.172343500000	Central America to US
2016	3		3		19.525259500000	 33.297328800000	
2016	1		1		31.965203600000	 -113.011894500000	Central America to US
2016	2		2		11.188704600000	 -85.490875000000	Central America to US
2016	2		2		14.065556600000	 -87.210592000000	Central America to US
2016	21		21		32.814694900000	 12.880910500000	Central Mediterranean
2016	8		8		11.228555400000	 -85.608110100000	Central America to US
2016	1		1		32.630888500000	 -116.948898000000	Central America to US
2016	1		1		26.510162900000	 -99.026246300000	Central America to US
2016	1		1		25.707528900000	 -100.323337600000	Central America to US
2016	1		1		25.706926400000	 -100.326399600000	Central America to US
2016	6		6		19.525259500000	 33.297328800000	
2016	6		6		23.459686000000	 30.665449400000	
2016	1		1		31.965203600000	 -113.011894500000	Central America to US
2016	1		1		31.965203600000	 -113.011894500000	Central America to US
2016	3		3		27.066317100000	 14.333614500000	
2016	1		1		27.066317100000	 14.333614500000	
2016	5		5		27.066317100000	 14.333614500000	
2016	7		7		27.349939100000	 9.736672900000	
2016	1		1		27.066317100000	 14.333614500000	
2016	5		5		32.791230800000	 12.826516100000	
2016	1		1		33.416533100000	 16.230191400000	Central Mediterranean
2016	4		4	10	33.416533100000	 16.230191400000	Central Mediterranean
2016	120		120		32.809482300000	 12.394473800000	Central Mediterranean
2016	1		1		31.965203600000	 -113.011894500000	Central America to US
2016	1		1		31.965203600000	 -113.011894500000	Central America to US
2016	1		1		21.397223767726	 10.630494125000	
2016	10		10		23.690202271552	 12.410279281250	
2016	9		9	7	30.346091300000	 33.951638600000	
2016	1		1		31.783867000000	 -106.571014200000	Central America to US
2016	1		1		27.133490800000	 -103.434484000000	Central America to US
2016	1		1		28.637673500000	 -100.528216300000	Central America to US
2016	1		1		27.011605500000	 -98.384850300000	Central America to US
2016	1		1		28.422683700000	 -100.034449400000	Central America to US
2016	1		1		50.951880300000	 1.833936700000	Calais to United Kingdom
2016	1		1		20.137625100000	 -101.223131100000	Central America to US
2016	1		1	6	50.951880300000	 1.833936700000	Calais to United Kingdom
2016	1		1		31.965203600000	 -113.011894500000	Central America to US
2016	1		1		31.965203600000	 -113.011894500000	Central America to US
2016	1		1		31.965203600000	 -113.011894500000	Central America to US
2016	1		1		11.607016900000	 -86.305180500000	Central America to US
2016	1		1		27.133490800000	 -103.434484000000	Central America to US
2016	1		1		20.129511000000	 -104.468201400000	Central America to US
2016	15	11	26	34	2.344447700000	 103.736565400000	
2016	1		1		31.965203600000	 -113.011894500000	Central America to US
2016	3	7	10	4	35.845001500000	 -5.353364800000	Western Mediterranean
2016	18		18		33.416533100000	 16.230191400000	Central Mediterranean
2016	1		1		28.637673500000	 -100.528216300000	Central America to US
2016	1		1		31.965203600000	 -113.011894500000	Central America to US
2016	2		2		21.807280900000	 31.306553500000	
2016	1		1		31.965203600000	 -113.011894500000	Central America to US
2016	3		3	5	15.412068700000	 -93.410539900000	Central America to US
2016		2	2	6	26.370065300000	 -80.071335800000	
2016	1		1		50.951880300000	 1.833936700000	Calais to United Kingdom
2016			0		18.268156600000	 -95.896946100000	Central America to US
2016	22		22	104	33.416533100000	 16.230191400000	Central Mediterranean
2016	1		1		9.566433300000	 41.384678300000	
2016	1		1		8.406657900000	 48.471357700000	
2016	3		3		15.501534100000	 32.502556100000	
2016	2		2		19.601963500000	 37.174590100000	
2016	1		1		29.500153200000	 33.997908800000	
2016	1		1		31.965203600000	 -113.011894500000	Central America to US
2016	1		1		27.453141600000	 -99.614631900000	Central America to US
2016	1		1	842	33.416533100000	 16.230191400000	Central Mediterranean
2016	1		1		31.965203600000	 -113.011894500000	Central America to US
2016	1		1		31.965203600000	 -113.011894500000	Central America to US
2016	4		4		19.525259500000	 33.297328800000	
2016	1		1		-5.335319300000	 38.545615200000	
2016	1		1		24.215586000000	 -99.433269900000	Central America to US
2016	3		3		9.520638100000	 45.528888500000	
2016	3		3		17.692227100000	 33.976249200000	
2016	1		1		8.476128000000	 47.347479800000	
2016	1		1		24.215586000000	 -99.433269900000	Central America to US
2016	1		1		27.133490800000	 -103.434484000000	Central America to US
2016	1		1		31.965203600000	 -113.011894500000	Central America to US
2016	1		1		18.008686000000	 33.994809800000	
2016	1		1		19.571009700000	 -98.170200300000	Central America to US
2016	1		1		27.715588900000	 -99.698746100000	Central America to US
2016	1	1	2		17.318693900000	 -100.414005400000	Central America to US
2016	4		4		15.359741600000	 49.706400100000	Horn Africa to Yemen
2016	1		1		31.965203600000	 -113.011894500000	Central America to US
2016	28		28		27.715087300000	 -99.907901900000	Central America to US
2016	1		1		27.715087300000	 -99.907901900000	Central America to US
2016	1		1		28.637673500000	 -100.528216300000	Central America to US
2016	1		1		14.820600100000	 -92.642827600000	Central America to US
2016	6		6		21.906769500000	 30.822252900000	
2016	2		2		17.723668500000	 33.805597800000	
2016	4	3	7	6	39.189261800000	 26.130606100000	Eastern Mediterranean
2016	1		1		31.965203600000	 -113.011894500000	Central America to US
2016	1		1		50.965429100000	 1.900613000000	Calais to United Kingdom
2016	4		4	400	33.593035300000	 13.542852100000	Central Mediterranean
2016	1	20	21	100	33.157534600000	 12.941982400000	Central Mediterranean
2016	1		1		31.965203600000	 -113.011894500000	Central America to US
2016	1		1		-13.612310800000	 34.419531200000	
2016	5		5		21.918833300000	 31.022366500000	
2016	1		1		15.642471300000	 32.315402600000	
2016	3		3		21.918833300000	 31.022366500000	
2016	1		1		14.781980800000	 -89.573736200000	Central America to US
2016	1		1		27.453141600000	 -99.614852500000	Central America to US
2016		15	15		18.312267600000	 -64.929045400000	
2016	1		1		31.965203600000	 -113.011894500000	Central America to US
2016	1	2	3	10	22.421994300000	 113.806475400000	
2016	1		1		31.965203600000	 -113.011894500000	Central America to US
2016	1		1		19.551088600000	 -71.713081800000	
2016	4		4		15.642471300000	 32.315402600000	
2016	2		2		17.692227100000	 33.976249200000	
2016	3		3		15.500134100000	 32.514402400000	
2016	1		1		31.965203600000	 -113.011894500000	Central America to US
2016	1		1		31.965203600000	 -113.011894500000	Central America to US
2016	1		1		26.940382100000	 -97.918176800000	Central America to US
2016	1		1		26.376354000000	 -98.383347700000	Central America to US
2016	1		1		35.879984700000	 -5.368993200000	Western Mediterranean
2016	1		1	9	33.018405400000	 -117.398868900000	Central America to US
2016	2		2		18.008686000000	 33.994809800000	
2016	1		1		31.965203600000	 -113.011894500000	Central America to US
2016	1		1		15.111552600000	 36.230819000000	
2016	1		1		21.906769500000	 30.822252900000	
2016	1		1		24.215586000000	 -99.433269900000	Central America to US
2016	1		1		31.965203600000	 -113.011894500000	Central America to US
2016	1		1		50.972636000000	 1.890741500000	Calais to United Kingdom
2016	1		1		14.002620800000	 48.347420900000	
2016	1		1		31.965203600000	 -113.011894500000	Central America to US
2016	1		1		31.965203600000	 -113.011894500000	Central America to US
2016	13	4	17	11	35.102507300000	 12.135376000000	Central Mediterranean
2016	1		1		31.800317800000	 -112.418329000000	Central America to US
2016	2		2		15.500134100000	 32.514402400000	
2016		1	1		28.422683700000	 -100.034449400000	Central America to US
2016	1		1		27.066317100000	 14.333614500000	
2016	3		3		27.066317100000	 14.333614500000	
2016	1		1		27.066317100000	 14.333614500000	
2016	1		1		27.066317100000	 14.333614500000	
2016	1		1		27.066317100000	 14.333614500000	
2016	3		3		27.066317100000	 14.333614500000	
2016	1		1		27.066317100000	 14.333614500000	
2016	1		1		27.066317100000	 14.333614500000	
2016	2		2		32.770354400000	 12.376176000000	
2016	1		1		32.770354400000	 12.376176000000	
2016	1		1		27.349939100000	 9.736672900000	
2016	1		1		27.066317100000	 14.333614500000	
2016	10		10	107	37.093073700000	 11.861018900000	Central Mediterranean
2016	3		3		19.526262364753	 27.405136000000	
2016	1		1		32.781101600000	 12.449522100000	
2016	15		15		19.704557358033	 10.339384456399	
2016	1		1		32.864142220478	 13.199578046094	
